paper_id,short_title,year_month,coarse_topic,main_model_stage,title,source,source_url,raw_order,raw_author_name,clean_author_name,canonical_changed,v4_group,departed_mark,manual_note,researcher_filter_note
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,95,Wang Xiaohan,Xiaohan Wang,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,97,Chen Xiaokang,Xiaokang Chen,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,99,Nie Xiaotao,Xiaotao Nie,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,102,Liu Xin,Xin Liu,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,103,Xie Xin,Xin Xie,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,104,Yu Xingkai,Xingkai Yu,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,107,Yang Xinyu,Xinyu Yang,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,108,Lu Xuan,Xuan Lu,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,109,Su Xuecheng,Xuecheng Su,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,110,Wu Y.,Yu Wu,False,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,111,Li Y. K.,Yukun Li,False,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,112,Wei Y. X.,Y. X. Wei,False,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,114,Xu Yanhong,Yanhong Xu,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,116,Li Yao,Yao Li,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,117,Zhao Yao,Yao Zhao,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,118,Sun Yaofeng,Yaofeng Sun,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,120,Wang Yaohui,Yaohui Wang,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,122,Zhang Yichao,Yichao Zhang,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,123,Xiong Yiliang,Yiliang Xiong,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,124,Zhao Yilong,Zhao Yilong,False,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,125,He Ying,Ying He,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,127,Piao Yishi,Yishi Piao,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,128,Dong Yixin,Dong Yixin,False,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,129,Tan Yixuan,Yixuan Tan,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,130,Liu Yiyuan,Yiyuan Liu,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,131,Wang Yongji,Wang Yongji,False,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,132,Guo Yongqiang,Yongqiang Guo,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,134,Wang Yuduan,Yuduan Wang,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,135,Zou Yuheng,Yuheng Zou,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,139,You Yuxiang,Yuxiang You,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,140,Liu Yuxuan,Yuxuan Liu,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,141,Ren Z. Z.,Z. Z. Ren,False,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,142,Ren Zehui,Zehui Ren,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,143,Sha Zhangli,Zhangli Sha,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,144,Fu Zhe,Zhe Fu,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,147,Xie Zhenda,Zhenda Xie,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,148,Hao Zhewen,Zhewen Hao,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,149,Shao Zhihong,Zhihong Shao,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,153,Li Zhuoshu,Zhuoshu Li,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,154,Wang Zihan,Wang Zihan,False,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,155,Gu Zihui,Zihui Gu,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,156,Li Zilin,Zilin Li,True,,,,role_split_keep_research_engineering
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,157,Xie Ziwei,Ziwei Xie,True,,,,role_split_keep_research_engineering
2405.14333,DeepSeek-Prover,2024-05,数学/证明,,"DeepSeek-Prover: Advancing Theorem Proving in LLMs through Large-Scale
  Synthetic Data",hf_api,https://huggingface.co/papers/2405.14333,1,Huajian Xin,Huajian Xin,False,,,,unsplit_signature_authors_excluding_team_names
2405.14333,DeepSeek-Prover,2024-05,数学/证明,,"DeepSeek-Prover: Advancing Theorem Proving in LLMs through Large-Scale
  Synthetic Data",hf_api,https://huggingface.co/papers/2405.14333,2,Daya Guo,Daya Guo,False,,,,unsplit_signature_authors_excluding_team_names
2405.14333,DeepSeek-Prover,2024-05,数学/证明,,"DeepSeek-Prover: Advancing Theorem Proving in LLMs through Large-Scale
  Synthetic Data",hf_api,https://huggingface.co/papers/2405.14333,3,Zhihong Shao,Zhihong Shao,False,,,,unsplit_signature_authors_excluding_team_names
2405.14333,DeepSeek-Prover,2024-05,数学/证明,,"DeepSeek-Prover: Advancing Theorem Proving in LLMs through Large-Scale
  Synthetic Data",hf_api,https://huggingface.co/papers/2405.14333,4,Zhizhou Ren,Zhizhou Ren,False,,,,unsplit_signature_authors_excluding_team_names
2405.14333,DeepSeek-Prover,2024-05,数学/证明,,"DeepSeek-Prover: Advancing Theorem Proving in LLMs through Large-Scale
  Synthetic Data",hf_api,https://huggingface.co/papers/2405.14333,5,Qihao Zhu,Qihao Zhu,False,,,,unsplit_signature_authors_excluding_team_names
2405.14333,DeepSeek-Prover,2024-05,数学/证明,,"DeepSeek-Prover: Advancing Theorem Proving in LLMs through Large-Scale
  Synthetic Data",hf_api,https://huggingface.co/papers/2405.14333,6,Bo Liu,Bo Liu,False,,,,unsplit_signature_authors_excluding_team_names
2405.14333,DeepSeek-Prover,2024-05,数学/证明,,"DeepSeek-Prover: Advancing Theorem Proving in LLMs through Large-Scale
  Synthetic Data",hf_api,https://huggingface.co/papers/2405.14333,7,Chong Ruan,Chong Ruan,False,,,,unsplit_signature_authors_excluding_team_names
2405.14333,DeepSeek-Prover,2024-05,数学/证明,,"DeepSeek-Prover: Advancing Theorem Proving in LLMs through Large-Scale
  Synthetic Data",hf_api,https://huggingface.co/papers/2405.14333,8,Wenda Li,Wenda Li,False,,,,unsplit_signature_authors_excluding_team_names
2405.14333,DeepSeek-Prover,2024-05,数学/证明,,"DeepSeek-Prover: Advancing Theorem Proving in LLMs through Large-Scale
  Synthetic Data",hf_api,https://huggingface.co/papers/2405.14333,9,Xiaodan Liang,Xiaodan Liang,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,2,Qihao Zhu,Qihao Zhu,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,3,Daya Guo,Daya Guo,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,4,Zhihong Shao,Zhihong Shao,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,5,Dejian Yang,Dejian Yang,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,6,Peiyi Wang,Peiyi Wang,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,7,Runxin Xu,Runxin Xu,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,8,Y. Wu,Yu Wu,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,9,Yukun Li,Yukun Li,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,10,Huazuo Gao,Huazuo Gao,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,11,Shirong Ma,Shirong Ma,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,12,Wangding Zeng,Wangding Zeng,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,13,Xiao Bi,Xiao Bi,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,14,Zihui Gu,Zihui Gu,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,15,Hanwei Xu,Hanwei Xu,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,16,Damai Dai,Damai Dai,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,17,Kai Dong,Kai Dong,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,18,Liyue Zhang,Liyue Zhang,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,19,Yishi Piao,Yishi Piao,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,20,Zhibin Gou,Zhibin Gou,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,21,Zhenda Xie,Zhenda Xie,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,22,Zhewen Hao,Zhewen Hao,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,23,Bingxuan Wang,Bingxuan Wang,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,24,Junxiao Song,Junxiao Song,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,25,Deli Chen,Deli Chen,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,26,Xin Xie,Xin Xie,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,27,Kang Guan,Kang Guan,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,28,Yuxiang You,Yuxiang You,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,29,Aixin Liu,Aixin Liu,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,30,Qiushi Du,Qiushi Du,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,31,Wenjun Gao,Wenjun Gao,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,32,Xuan Lu,Xuan Lu,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,33,Qinyu Chen,Qinyu Chen,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,34,Yaohui Wang,Yaohui Wang,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,35,Chengqi Deng,Chengqi Deng,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,36,Jiashi Li,Jiashi Li,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,37,Chenggang Zhao,Chenggang Zhao,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,38,Chong Ruan,Chong Ruan,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,39,Fuli Luo,Fuli Luo,False,,,,unsplit_signature_authors_excluding_team_names
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,40,Wenfeng Liang,Wenfeng Liang,False,,,,unsplit_signature_authors_excluding_team_names
2407.01906,ESFT,2024-07,系统/效率,,"Let the Expert Stick to His Last: Expert-Specialized Fine-Tuning for
  Sparse Architectural Large Language Models",hf_api,https://huggingface.co/papers/2407.01906,1,Zihan Wang,Wang Zihan,True,,,,unsplit_signature_authors_excluding_team_names
2407.01906,ESFT,2024-07,系统/效率,,"Let the Expert Stick to His Last: Expert-Specialized Fine-Tuning for
  Sparse Architectural Large Language Models",hf_api,https://huggingface.co/papers/2407.01906,2,Deli Chen,Deli Chen,False,,,,unsplit_signature_authors_excluding_team_names
2407.01906,ESFT,2024-07,系统/效率,,"Let the Expert Stick to His Last: Expert-Specialized Fine-Tuning for
  Sparse Architectural Large Language Models",hf_api,https://huggingface.co/papers/2407.01906,3,Damai Dai,Damai Dai,False,,,,unsplit_signature_authors_excluding_team_names
2407.01906,ESFT,2024-07,系统/效率,,"Let the Expert Stick to His Last: Expert-Specialized Fine-Tuning for
  Sparse Architectural Large Language Models",hf_api,https://huggingface.co/papers/2407.01906,4,Runxin Xu,Runxin Xu,False,,,,unsplit_signature_authors_excluding_team_names
2407.01906,ESFT,2024-07,系统/效率,,"Let the Expert Stick to His Last: Expert-Specialized Fine-Tuning for
  Sparse Architectural Large Language Models",hf_api,https://huggingface.co/papers/2407.01906,5,Zhuoshu Li,Zhuoshu Li,False,,,,unsplit_signature_authors_excluding_team_names
2407.01906,ESFT,2024-07,系统/效率,,"Let the Expert Stick to His Last: Expert-Specialized Fine-Tuning for
  Sparse Architectural Large Language Models",hf_api,https://huggingface.co/papers/2407.01906,6,Y. Wu,Yu Wu,False,,,,unsplit_signature_authors_excluding_team_names
2408.08152,DeepSeek-Prover-V1.5,2024-08,数学/证明,,"DeepSeek-Prover-V1.5: Harnessing Proof Assistant Feedback for
  Reinforcement Learning and Monte-Carlo Tree Search",hf_api,https://huggingface.co/papers/2408.08152,1,Huajian Xin,Huajian Xin,False,,,,unsplit_signature_authors_excluding_team_names
2408.08152,DeepSeek-Prover-V1.5,2024-08,数学/证明,,"DeepSeek-Prover-V1.5: Harnessing Proof Assistant Feedback for
  Reinforcement Learning and Monte-Carlo Tree Search",hf_api,https://huggingface.co/papers/2408.08152,2,Z. Z. Ren,Z. Z. Ren,False,,,,unsplit_signature_authors_excluding_team_names
2408.08152,DeepSeek-Prover-V1.5,2024-08,数学/证明,,"DeepSeek-Prover-V1.5: Harnessing Proof Assistant Feedback for
  Reinforcement Learning and Monte-Carlo Tree Search",hf_api,https://huggingface.co/papers/2408.08152,3,Junxiao Song,Junxiao Song,False,,,,unsplit_signature_authors_excluding_team_names
2408.08152,DeepSeek-Prover-V1.5,2024-08,数学/证明,,"DeepSeek-Prover-V1.5: Harnessing Proof Assistant Feedback for
  Reinforcement Learning and Monte-Carlo Tree Search",hf_api,https://huggingface.co/papers/2408.08152,4,Zhihong Shao,Zhihong Shao,False,,,,unsplit_signature_authors_excluding_team_names
2408.08152,DeepSeek-Prover-V1.5,2024-08,数学/证明,,"DeepSeek-Prover-V1.5: Harnessing Proof Assistant Feedback for
  Reinforcement Learning and Monte-Carlo Tree Search",hf_api,https://huggingface.co/papers/2408.08152,5,Wanjia Zhao,Wanjia Zhao,False,,,,unsplit_signature_authors_excluding_team_names
