paper_id,short_title,year_month,coarse_topic,main_model_stage,title,source,source_url,raw_order,raw_author_name,clean_author_name,canonical_changed,v4_group,departed_mark,manual_note
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,6,Damai Dai,Damai Dai,FALSE,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,7,Huazuo Gao,Huazuo Gao,FALSE,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,8,Yiyang Ma,Yiyang Ma,FALSE,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,9,Chengyue Wu,Chengyue Wu,FALSE,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,10,Bingxuan Wang,Bingxuan Wang,FALSE,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,11,Zhenda Xie,Zhenda Xie,FALSE,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,12,Yu Wu,Yu Wu,FALSE,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,13,Kai Hu,Kai Hu,FALSE,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,14,Jiawei Wang,Jiawei Wang,FALSE,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,15,Yaofeng Sun,Yaofeng Sun,FALSE,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,16,Yukun Li,Yukun Li,FALSE,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,17,Yishi Piao,Yishi Piao,FALSE,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,18,Kang Guan,Kang Guan,FALSE,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,19,Aixin Liu,Aixin Liu,FALSE,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,20,Xin Xie,Xin Xie,FALSE,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,21,Yuxiang You,Yuxiang You,FALSE,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,22,Kai Dong,Kai Dong,FALSE,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,23,Xingkai Yu,Xingkai Yu,FALSE,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,24,Haowei Zhang,Haowei Zhang,FALSE,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,25,Liang Zhao,Liang Zhao,FALSE,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,26,Yisong Wang,Yisong Wang,FALSE,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,27,Chong Ruan,Chong Ruan,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,2,Aixin Liu,Aixin Liu,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,3,Bei Feng,Bei Feng,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,4,Bing Xue,Bing Xue,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,5,Bingxuan Wang,Bingxuan Wang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,6,Bochao Wu,Bochao Wu,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,7,Chengda Lu,Chengda Lu,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,8,Chenggang Zhao,Chenggang Zhao,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,9,Chengqi Deng,Chengqi Deng,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,10,Chenyu Zhang,Chenyu Zhang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,11,Chong Ruan,Chong Ruan,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,12,Damai Dai,Damai Dai,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,13,Daya Guo,Daya Guo,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,14,Dejian Yang,Dejian Yang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,15,Deli Chen,Deli Chen,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,16,Dongjie Ji,Dongjie Ji,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,17,Erhang Li,Erhang Li,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,18,Fangyun Lin,Fangyun Lin,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,19,Fucong Dai,Fucong Dai,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,20,Fuli Luo,Fuli Luo,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,21,Guangbo Hao,Guangbo Hao,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,22,Guanting Chen,Guanting Chen,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,23,Guowei Li,Guowei Li,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,24,H. Zhang,H. Zhang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,25,Han Bao,Han Bao,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,26,Hanwei Xu,Hanwei Xu,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,27,Haocheng Wang,Haocheng Wang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,28,Haowei Zhang,Haowei Zhang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,29,Honghui Ding,Honghui Ding,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,30,Huajian Xin,Huajian Xin,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,31,Huazuo Gao,Huazuo Gao,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,32,Hui Li,Hui Li,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,33,Hui Qu,Hui Qu,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,34,J. L. Cai,J. L. Cai,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,35,Jian Liang,Jian Liang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,36,Jianzhong Guo,Jianzhong Guo,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,37,Jiaqi Ni,Jiaqi Ni,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,38,Jiashi Li,Jiashi Li,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,39,Jiawei Wang,Jiawei Wang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,40,Jin Chen,Jin Chen,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,41,Jingchang Chen,Jingchang Chen,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,42,Jingyang Yuan,Jingyang Yuan,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,43,Junjie Qiu,Junjie Qiu,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,44,Junlong Li,Junlong Li,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,45,Junxiao Song,Junxiao Song,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,46,Kai Dong,Kai Dong,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,47,Kai Hu,Kai Hu,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,48,Kaige Gao,Kaige Gao,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,49,Kang Guan,Kang Guan,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,50,Kexin Huang,Kexin Huang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,51,Kuai Yu,Kuai Yu,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,52,Lean Wang,Lean Wang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,53,Lecong Zhang,Lecong Zhang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,54,Lei Xu,Lei Xu,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,55,Leyi Xia,Leyi Xia,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,56,Liang Zhao,Liang Zhao,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,57,Litong Wang,Litong Wang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,58,Liyue Zhang,Liyue Zhang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,59,Meng Li,Meng Li,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,60,Miaojun Wang,Miaojun Wang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,61,Mingchuan Zhang,Mingchuan Zhang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,62,Minghua Zhang,Minghua Zhang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,63,Minghui Tang,Minghui Tang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,64,Mingming Li,Mingming Li,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,65,Ning Tian,Ning Tian,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,66,Panpan Huang,Panpan Huang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,67,Peiyi Wang,Peiyi Wang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,68,Peng Zhang,Peng Zhang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,69,Qiancheng Wang,Qiancheng Wang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,70,Qihao Zhu,Qihao Zhu,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,71,Qinyu Chen,Qinyu Chen,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,72,Qiushi Du,Qiushi Du,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,73,R. J. Chen,R. J. Chen,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,74,R. L. Jin,R. L. Jin,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,75,Ruiqi Ge,Ruiqi Ge,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,76,Ruisong Zhang,Ruisong Zhang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,77,Ruizhe Pan,Ruizhe Pan,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,78,Runji Wang,Runji Wang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,79,Runxin Xu,Runxin Xu,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,80,Ruoyu Zhang,Ruoyu Zhang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,81,Ruyi Chen,Ruyi Chen,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,82,S. S. Li,S. S. Li,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,83,Shanghao Lu,Shanghao Lu,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,84,Shangyan Zhou,Shangyan Zhou,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,85,Shanhuang Chen,Shanhuang Chen,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,86,Shaoqing Wu,Shaoqing Wu,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,87,Shengfeng Ye,Shengfeng Ye,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,89,Shirong Ma,Shirong Ma,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,90,Shiyu Wang,Shiyu Wang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,91,Shuang Zhou,Shuang Zhou,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,92,Shuiping Yu,Shuiping Yu,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,93,Shunfeng Zhou,Shunfeng Zhou,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,94,Shuting Pan,Shuting Pan,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,95,T. Wang,T. Wang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,96,Tao Yun,Tao Yun,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,97,Tian Pei,Tian Pei,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,98,Tianyu Sun,Tianyu Sun,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,99,W. L. Xiao,W. L. Xiao,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,100,Wangding Zeng,Wangding Zeng,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,101,Wanjia Zhao,Wanjia Zhao,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,102,Wei An,Wei An,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,103,Wen Liu,Wen Liu,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,104,Wenfeng Liang,Wenfeng Liang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,105,Wenjun Gao,Wenjun Gao,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,106,Wenqin Yu,Wenqin Yu,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,107,Wentao Zhang,Wentao Zhang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,108,X. Q. Li,X. Q. Li,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,109,Xiangyue Jin,Xiangyue Jin,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,110,Xianzu Wang,Xianzu Wang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,111,Xiao Bi,Xiao Bi,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,112,Xiaodong Liu,Xiaodong Liu,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,113,Xiaohan Wang,Xiaohan Wang,FALSE,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,114,Xiaojin Shen,Xiaojin Shen,FALSE,,,
